system:index,DEM,VH,VV,VV_VH_diff,azimuth,center_lat,center_lon,crater_name,date_end,date_start,dem_scale_m,dem_source,distance_m,floor_elevation_m,hillshade,rim_elevation_m,rim_radius_m,slope,.geo
498,350.0,-19.45750617980957,-14.15771484375,5.299790859222412,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1170,327,190,371.6875,457.5,3.033741252617704,"{""type"":""Point"",""coordinates"":[127.79103765620967,-19.181571012757544]}"
499,348.0,-20.704730987548828,-14.159167289733887,6.545564651489258,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1200,327,180,371.6875,457.5,3.033745932084432,"{""type"":""Point"",""coordinates"":[127.7909284698949,-19.18182174901569]}"
500,348.0,-20.31766700744629,-14.168170928955078,6.149495601654053,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1230,327,190,371.6875,457.5,4.2863707494230106,"{""type"":""Point"",""coordinates"":[127.79081928358013,-19.182072485273835]}"
501,347.0,-21.535120010375977,-14.900187492370605,6.634932994842529,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1260,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79071009726533,-19.182323221531984]}"
502,347.0,-22.322011947631836,-15.628042221069336,6.693969249725342,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1290,327,180,371.6875,457.5,3.0337599715095322,"{""type"":""Point"",""coordinates"":[127.79060091095054,-19.18257395779013]}"
503,346.0,-20.647192001342773,-15.29980182647705,5.3473896980285645,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1320,327,180,371.6875,457.5,3.033764651473546,"{""type"":""Point"",""coordinates"":[127.79049172463577,-19.18282469404827]}"
504,347.0,-21.441301345825195,-14.826156616210938,6.615143775939941,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1350,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79038253832098,-19.183075430306424]}"
505,347.0,-21.690994262695312,-15.480319023132324,6.210675239562988,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1380,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79027335200621,-19.183326166564562]}"
506,347.0,-22.206295013427734,-15.774189949035645,6.432104587554932,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1410,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79016416569144,-19.183576902822704]}"
507,347.0,-22.548988342285156,-15.976056098937988,6.572930812835693,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1440,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79005497937668,-19.183827639080853]}"
508,347.0,-21.072938919067383,-14.660053253173828,6.412885665893555,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1470,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.78994579306188,-19.184078375339]}"
509,347.0,-22.929292678833008,-16.562768936157227,6.366522789001465,202.5,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1500,327,180,371.6875,457.5,3.0337911724931024,"{""type"":""Point"",""coordinates"":[127.78983660674709,-19.184329111597144]}"
510,327.0,-27.43694496154785,-21.397397994995117,6.039547443389893,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),0,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79529592248608,-19.1717922986899]}"
511,327.0,-26.58018684387207,-19.9354248046875,6.64476203918457,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),30,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79509417248316,-19.171984203913667]}"
512,328.0,-27.388118743896484,-21.441408157348633,5.946712017059326,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),60,327,171,371.6875,457.5,4.2861134322275705,"{""type"":""Point"",""coordinates"":[127.79489242248027,-19.172176109137443]}"
513,330.0,-23.384647369384766,-16.351364135742188,7.0332841873168945,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),90,327,180,371.6875,457.5,3.033572828580096,"{""type"":""Point"",""coordinates"":[127.79469067247736,-19.172368014361208]}"
514,330.0,-20.846817016601562,-13.445058822631836,7.401758193969727,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),120,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79448892247444,-19.17255991958498]}"
515,328.0,-21.4184513092041,-12.646404266357422,8.77204704284668,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),150,327,199,371.6875,457.5,6.050244958380848,"{""type"":""Point"",""coordinates"":[127.79428717247153,-19.17275182480875]}"
516,328.0,-19.940757751464844,-12.57683277130127,7.363925457000732,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),180,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79408542246861,-19.17294373003252]}"
517,328.0,-19.07318687438965,-13.656672477722168,5.416514873504639,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),210,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.7938836724657,-19.17313563525629]}"
518,329.0,-19.77605628967285,-13.831279754638672,5.944777488708496,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),240,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79368192246281,-19.173327540480063]}"
519,329.0,-20.666479110717773,-14.982894897460938,5.683584213256836,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),270,327,171,371.6875,457.5,3.0335930975743306,"{""type"":""Point"",""coordinates"":[127.7934801724599,-19.173519445703832]}"
520,330.0,-20.174463272094727,-14.788625717163086,5.385837554931641,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),300,327,180,371.6875,457.5,3.033596215771144,"{""type"":""Point"",""coordinates"":[127.79327842245698,-19.173711350927608]}"
521,333.0,-20.854869842529297,-13.9779052734375,6.876964569091797,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),330,327,161,371.6875,457.5,6.0502882510740905,"{""type"":""Point"",""coordinates"":[127.79307667245405,-19.17390325615137]}"
522,344.0,-18.593307495117188,-11.105183601379395,7.488124847412109,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),360,327,120,371.6875,457.5,26.040048569091876,"{""type"":""Point"",""coordinates"":[127.79287492245113,-19.17409516137515]}"
523,344.0,-16.046918869018555,-8.21656608581543,7.830352783203125,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),390,327,85,371.6875,457.5,39.960979823604234,"{""type"":""Point"",""coordinates"":[127.79267317244825,-19.174287066598918]}"
524,364.0,-14.846846580505371,-5.797496318817139,9.049349784851074,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),420,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.79247142244533,-19.174478971822687]}"
525,377.0,-15.647375106811523,-7.979199409484863,7.66817569732666,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),450,327,126,371.6875,457.5,17.639446398132353,"{""type"":""Point"",""coordinates"":[127.79226967244242,-19.174670877046456]}"
526,375.0,-17.547748565673828,-11.963164329528809,5.584585189819336,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),480,327,208,371.6875,457.5,12.67185620952842,"{""type"":""Point"",""coordinates"":[127.79206792243953,-19.174862782270225]}"
527,375.0,-18.83571434020996,-11.170801162719727,7.664912700653076,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),510,327,209,371.6875,457.5,9.033767067309023,"{""type"":""Point"",""coordinates"":[127.79186617243661,-19.175054687493994]}"
528,368.0,-19.522655487060547,-10.920393943786621,8.602261543273926,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),540,327,180,371.6875,457.5,11.968666909132041,"{""type"":""Point"",""coordinates"":[127.7916644224337,-19.175246592717766]}"
529,360.0,-18.72645378112793,-13.354558944702148,5.3718953132629395,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),570,327,208,371.6875,457.5,12.671900413380987,"{""type"":""Point"",""coordinates"":[127.79146267243078,-19.17543849794154]}"
530,359.0,-18.767311096191406,-10.208456039428711,8.558855056762695,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),600,327,190,371.6875,457.5,6.758235563513899,"{""type"":""Point"",""coordinates"":[127.79126092242787,-19.175630403165307]}"
531,357.0,-18.164106369018555,-10.116039276123047,8.048067092895508,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),630,327,190,371.6875,457.5,3.033635197968345,"{""type"":""Point"",""coordinates"":[127.79105917242495,-19.17582230838908]}"
532,355.0,-20.60199737548828,-12.65890121459961,7.94309663772583,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),660,327,180,371.6875,457.5,3.0336383162727656,"{""type"":""Point"",""coordinates"":[127.79085742242205,-19.17601421361285]}"
533,353.0,-22.30545425415039,-13.714360237121582,8.591094970703125,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),690,327,199,371.6875,457.5,6.758259701149451,"{""type"":""Point"",""coordinates"":[127.79065567241913,-19.17620611883662]}"
534,354.0,-21.892866134643555,-13.902308464050293,7.990558624267578,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),720,327,199,371.6875,457.5,6.050377937503069,"{""type"":""Point"",""coordinates"":[127.79045392241622,-19.17639802406039]}"
535,352.0,-22.184288024902344,-15.176750183105469,7.007537841796875,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),750,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.7902521724133,-19.176589929284166]}"
536,352.0,-22.58465003967285,-15.526129722595215,7.05851936340332,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),780,327,171,371.6875,457.5,4.286234375380688,"{""type"":""Point"",""coordinates"":[127.79005042241039,-19.176781834507935]}"
537,352.0,-21.882505416870117,-15.774473190307617,6.108031749725342,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),810,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.7898486724075,-19.176973739731707]}"
538,352.0,-21.424909591674805,-15.17016315460205,6.254746437072754,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),840,327,190,371.6875,457.5,3.03366014866941,"{""type"":""Point"",""coordinates"":[127.78964692240459,-19.177165644955473]}"
539,351.0,-20.925081253051758,-15.080146789550781,5.844934940338135,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),870,327,180,371.6875,457.5,3.0336632677813755,"{""type"":""Point"",""coordinates"":[127.78944517240167,-19.177357550179245]}"
540,350.0,-21.717815399169922,-14.768640518188477,6.949175834655762,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),900,327,180,371.6875,457.5,3.0336679463062115,"{""type"":""Point"",""coordinates"":[127.78924342239878,-19.177549455403014]}"
541,351.0,-22.087417602539062,-15.018678665161133,7.068739891052246,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),930,327,171,371.6875,457.5,3.0336710650652274,"{""type"":""Point"",""coordinates"":[127.78904167239587,-19.177741360626786]}"
542,351.0,-22.251861572265625,-15.271899223327637,6.979963302612305,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),960,327,180,371.6875,457.5,3.033674184488542,"{""type"":""Point"",""coordinates"":[127.78883992239295,-19.177933265850555]}"
543,351.0,-22.07219886779785,-15.423073768615723,6.649125576019287,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),990,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.78863817239004,-19.178125171074324]}"
544,350.0,-21.203617095947266,-15.145133018493652,6.058484077453613,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1020,327,190,371.6875,457.5,3.0336819825440697,"{""type"":""Point"",""coordinates"":[127.78843642238712,-19.178317076298093]}"
545,351.0,-22.374004364013672,-16.65471649169922,5.719288349151611,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1050,327,180,371.6875,457.5,3.0336851015277846,"{""type"":""Point"",""coordinates"":[127.7882346723842,-19.178508981521862]}"
546,351.0,-21.65959930419922,-15.650508880615234,6.009090423583984,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1080,327,180,371.6875,457.5,3.033688220967968,"{""type"":""Point"",""coordinates"":[127.7880329223813,-19.178700886745638]}"
547,352.0,-20.659473419189453,-15.293811798095703,5.36566162109375,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1110,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.78783117237839,-19.178892791969403]}"
548,350.0,-20.463329315185547,-14.685404777526855,5.777924537658691,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1140,327,190,371.6875,457.5,3.0336960189827975,"{""type"":""Point"",""coordinates"":[127.7876294223755,-19.17908469719318]}"
549,349.0,-19.41729164123535,-14.042268753051758,5.37502384185791,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1170,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.78742767237259,-19.179276602416948]}"
550,350.0,-20.184070587158203,-14.583046913146973,5.601022720336914,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1200,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.78722592236967,-19.17946850764072]}"
551,351.0,-19.855228424072266,-14.271478652954102,5.583750247955322,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1230,327,180,371.6875,457.5,3.033705377179388,"{""type"":""Point"",""coordinates"":[127.78702417236676,-19.17966041286449]}"
552,350.0,-20.667404174804688,-14.773947715759277,5.893455982208252,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1260,327,199,371.6875,457.5,6.758407993123378,"{""type"":""Point"",""coordinates"":[127.78682242236384,-19.179852318088262]}"
553,348.0,-19.88982582092285,-14.46451187133789,5.425314426422119,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1290,327,180,371.6875,457.5,0.0,"{""type"":""Point"",""coordinates"":[127.78662067236093,-19.18004422331203]}"
554,349.0,-18.787429809570312,-13.251392364501953,5.536036491394043,225,-19.171792298689898,127.79529592248608,"Wolfe Creek, Австралия",2025-12-31,2023-01-01,10,Copernicus GLO-30 (~30 м),1320,327,180,371.6875,457.5,3.0337162953304784,"{""type"":""Point"",""coordinates"":[127.78641892235804,-19.180236128535807]}"
